qa_status,acceptable,rejection_reason,reviewer_notes,question_id,skill_id,band,level,phase,target_word,question_type,sentence_with_blank,full_sentence,correct_answer,answer_choices,image_path,image_preview_path,image_role,image_policy,replacement_needed,kimi_prompt
no_image_required,,,,HFWQ-0194,hfw_26_50,HFW 26-50,1,2,what,multiple_choice,___ color is the fish?,What color is the fish?,what,said | for | what | can,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""What color is the fish?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0195,hfw_26_50,HFW 26-50,1,2,what,multiple_choice,___ did the dog find?,What did the dog find?,what,what | said | can | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""What did the dog find?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0196,hfw_26_50,HFW 26-50,2,1,what,hfw_sentence_spell,___ sound does it start with?,What sound does it start with?,what,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""What sound does it start with?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0197,hfw_26_50,HFW 26-50,2,2,what,hfw_sentence_spell,___ is on the table?,What is on the table?,what,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""What is on the table?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0198,hfw_26_50,HFW 26-50,2,2,what,hfw_sentence_spell,___ can you see?,What can you see?,what,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""What can you see?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0199,hfw_26_50,HFW 26-50,1,1,all,multiple_choice,___ the children sat on the rug.,All the children sat on the rug.,all,said | is | all | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""All the children sat on the rug."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0200,hfw_26_50,HFW 26-50,1,2,all,multiple_choice,We ate ___ the grapes.,We ate all the grapes.,all,look | all | for | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We ate all the grapes."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0201,hfw_26_50,HFW 26-50,1,2,all,multiple_choice,___ the birds flew away.,All the birds flew away.,all,come | look | all | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""All the birds flew away."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0202,hfw_26_50,HFW 26-50,2,1,all,hfw_sentence_spell,She found ___ the blocks.,She found all the blocks.,all,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She found all the blocks."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0203,hfw_26_50,HFW 26-50,2,2,all,hfw_sentence_spell,___ my books are in my bag.,All my books are in my bag.,all,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""All my books are in my bag."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0204,hfw_26_50,HFW 26-50,2,2,all,hfw_sentence_spell,The team ___ clapped together.,The team all clapped together.,all,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The team all clapped together."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0205,hfw_26_50,HFW 26-50,1,1,were,multiple_choice,The books ___ on the shelf.,The books were on the shelf.,were,your | in | were | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The books were on the shelf."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0206,hfw_26_50,HFW 26-50,1,2,were,multiple_choice,The dogs ___ in the yard.,The dogs were in the yard.,were,in | were | for | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dogs were in the yard."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0207,hfw_26_50,HFW 26-50,1,2,were,multiple_choice,We ___ happy after the game.,We were happy after the game.,were,number | were | water | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We were happy after the game."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0208,hfw_26_50,HFW 26-50,2,1,were,hfw_sentence_spell,The flowers ___ yellow and red.,The flowers were yellow and red.,were,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The flowers were yellow and red."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0209,hfw_26_50,HFW 26-50,2,2,were,hfw_sentence_spell,The children ___ ready to read.,The children were ready to read.,were,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The children were ready to read."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0210,hfw_26_50,HFW 26-50,2,2,were,hfw_sentence_spell,The clouds ___ dark this morning.,The clouds were dark this morning.,were,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The clouds were dark this morning."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0211,hfw_26_50,HFW 26-50,1,1,we,multiple_choice,___ read a book together.,We read a book together.,we,we | said | in | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We read a book together."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0212,hfw_26_50,HFW 26-50,1,2,we,multiple_choice,___ played outside after lunch.,We played outside after lunch.,we,for | we | can | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We played outside after lunch."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0213,hfw_26_50,HFW 26-50,1,2,we,multiple_choice,___ can count to one hundred.,We can count to one hundred.,we,number | we | can | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We can count to one hundred."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0214,hfw_26_50,HFW 26-50,2,1,we,hfw_sentence_spell,___ saw a bird in the tree.,We saw a bird in the tree.,we,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We saw a bird in the tree."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0215,hfw_26_50,HFW 26-50,2,2,we,hfw_sentence_spell,___ made a tall tower.,We made a tall tower.,we,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We made a tall tower."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0216,hfw_26_50,HFW 26-50,2,2,we,hfw_sentence_spell,___ helped clean the room.,We helped clean the room.,we,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We helped clean the room."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0217,hfw_26_50,HFW 26-50,1,1,when,multiple_choice,___ will the bus come?,When will the bus come?,when,people | you | when | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""When will the bus come?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0218,hfw_26_50,HFW 26-50,1,2,when,multiple_choice,I smile ___ I see my friend.,I smile when I see my friend.,when,water | when | people | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I smile when I see my friend."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0219,hfw_26_50,HFW 26-50,1,2,when,multiple_choice,"___ it rains, we wear boots.","When it rains, we wear boots.",when,people | water | when | look,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""When it rains, we wear boots."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0220,hfw_26_50,HFW 26-50,2,1,when,hfw_sentence_spell,Tell me ___ you are ready.,Tell me when you are ready.,when,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Tell me when you are ready."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0221,hfw_26_50,HFW 26-50,2,2,when,hfw_sentence_spell,"___ the bell rings, we line up.","When the bell rings, we line up.",when,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""When the bell rings, we line up."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0222,hfw_26_50,HFW 26-50,2,2,when,hfw_sentence_spell,The dog barks ___ it hears a knock.,The dog barks when it hears a knock.,when,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog barks when it hears a knock."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0223,hfw_26_50,HFW 26-50,1,1,your,multiple_choice,Put ___ name on the paper.,Put your name on the paper.,your,your | for | is | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Put your name on the paper."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0224,hfw_26_50,HFW 26-50,1,2,your,multiple_choice,Is this ___ pencil?,Is this your pencil?,your,your | for | said | look,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Is this your pencil?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0225,hfw_26_50,HFW 26-50,1,2,your,multiple_choice,Raise ___ hand to answer.,Raise your hand to answer.,your,come | said | look | your,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Raise your hand to answer."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0226,hfw_26_50,HFW 26-50,2,1,your,hfw_sentence_spell,Wash ___ hands before lunch.,Wash your hands before lunch.,your,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Wash your hands before lunch."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
