id,priority,skillId,targetWord,pair,itemType,imageNeeded,audioNeeded,suggestedImagePath,suggestedAudioPath,imagePrompt,audioPrompt,reason,existingImageCount,existingAudioCount,sourcePromptType,notes
wm-0186,P1,antonyms_synonyms,require,need/require,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/need-require-01.webp,,"Create a clear child-friendly context image for the synonym pair ""need/require"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0187,P1,antonyms_synonyms,rude,polite/rude,antonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/polite-rude-01.webp,,"Create a clear child-friendly context image for the antonym pair ""polite/rude"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0188,P1,antonyms_synonyms,safe,safe/dangerous,antonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/safe-dangerous-01.webp,,"Create a clear child-friendly context image for the antonym pair ""safe/dangerous"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0189,P1,antonyms_synonyms,safe,safe/secure,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/safe-secure-01.webp,,"Create a clear child-friendly context image for the synonym pair ""safe/secure"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0190,P1,antonyms_synonyms,scared,afraid/scared,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/afraid-scared-01.webp,,"Create a clear child-friendly context image for the synonym pair ""afraid/scared"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0191,P1,antonyms_synonyms,secure,safe/secure,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/safe-secure-01.webp,,"Create a clear child-friendly context image for the synonym pair ""safe/secure"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0192,P1,antonyms_synonyms,see,look/see,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/look-see-01.webp,,"Create a clear child-friendly context image for the synonym pair ""look/see"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0193,P1,antonyms_synonyms,shallow,deep/shallow,antonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/deep-shallow-01.webp,,"Create a clear child-friendly context image for the antonym pair ""deep/shallow"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0194,P1,antonyms_synonyms,sick,healthy/sick,antonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/healthy-sick-01.webp,,"Create a clear child-friendly context image for the antonym pair ""healthy/sick"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0195,P1,antonyms_synonyms,silly,funny/silly,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/funny-silly-01.webp,,"Create a clear child-friendly context image for the synonym pair ""funny/silly"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0196,P1,antonyms_synonyms,simple,simple/complicated,antonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/simple-complicated-01.webp,,"Create a clear child-friendly context image for the antonym pair ""simple/complicated"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0197,P1,antonyms_synonyms,simple,easy/simple,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/easy-simple-01.webp,,"Create a clear child-friendly context image for the synonym pair ""easy/simple"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0198,P1,antonyms_synonyms,sleepy,tired/sleepy,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/tired-sleepy-01.webp,,"Create a clear child-friendly context image for the synonym pair ""tired/sleepy"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0199,P1,antonyms_synonyms,some,few/some,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/few-some-01.webp,,"Create a clear child-friendly context image for the synonym pair ""few/some"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,1,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0200,P1,antonyms_synonyms,stale,fresh/stale,antonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/fresh-stale-01.webp,,"Create a clear child-friendly context image for the antonym pair ""fresh/stale"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0201,P1,antonyms_synonyms,straight,straight/crooked,antonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/straight-crooked-01.webp,,"Create a clear child-friendly context image for the antonym pair ""straight/crooked"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0202,P1,antonyms_synonyms,stroll,walk/stroll,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/walk-stroll-01.webp,,"Create a clear child-friendly context image for the synonym pair ""walk/stroll"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0203,P1,antonyms_synonyms,sunny,sunny/rainy,antonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/sunny-rainy-01.webp,,"Create a clear child-friendly context image for the antonym pair ""sunny/rainy"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0204,P1,antonyms_synonyms,take,give/take,antonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/give-take-01.webp,,"Create a clear child-friendly context image for the antonym pair ""give/take"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,1,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0205,P1,antonyms_synonyms,tidy,neat/tidy,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/neat-tidy-01.webp,,"Create a clear child-friendly context image for the synonym pair ""neat/tidy"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0206,P1,antonyms_synonyms,tired,tired/sleepy,synonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/tired-sleepy-01.webp,,"Create a clear child-friendly context image for the synonym pair ""tired/sleepy"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
wm-0207,P1,antonyms_synonyms,ugly,beautiful/ugly,antonym,true,false,public/images/assessment/language/variants/antonyms-synonyms/beautiful-ugly-01.webp,,"Create a clear child-friendly context image for the antonym pair ""beautiful/ugly"". If antonym, show a matched contrast. If synonym, show one scene where both meanings make sense. No text, labels, signs, speech bubbles, logos, or watermarks.",,Active language-pair phase gap would benefit from disambiguating image/context media.,0,0,visual_word_pair_or_sentence_context,"Phase gap remains: {""L1P1"":25,""L1P2"":11,""L2P1"":49,""L2P2"":125}"
